V1.1,V1.2,V1.3,V1.4,V1.5,V1.6,V1.7,V1.8,V1.9,V1.10,V2.1,V2.2,V2.3,V2.4,V2.5,V2.6,V2.7,V2.8,V2.9,V2.10,y0,y1,t,prob_t,y,prob_t_pred_log,prob_t_pred_tree,linear0,lasso0,linear1,lasso1
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.36783014596966296,0.4645055153683571,1,0.5,0.4645055153683571,0.472379868382409,0.466,0.37808445416270464,0.4248931290965234,0.4774025558799887,0.5035387430506042
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.548016375581752,0.5759228075670489,0,0.5,0.548016375581752,0.534775765298659,0.534,0.525571125762391,0.5140200901861177,0.5780458057063633,0.5511486313692397
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.589530549661366,0.613599829850352,1,0.5,0.613599829850352,0.462304152276016,0.466,0.5862798785355074,0.5533291130472695,0.6124029946911326,0.5709393797699972
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.446118719525507,0.431231457350325,0,0.5,0.446118719525507,0.5295597379317629,0.534,0.422602554734128,0.4789591677545526,0.43455074795641824,0.5199135825599208
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6411264403673871,0.5609624393850471,1,0.5,0.5609624393850471,0.46049284724601397,0.466,0.6274227456362425,0.6003971415349194,0.580615211515319,0.5858588563322343
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.410683981871178,0.391187030518881,0,0.5,0.410683981871178,0.5275537659729029,0.534,0.3831274859122747,0.4660724841870479,0.3780438168945798,0.5079799179921415
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6253083489492371,0.636349486873665,1,0.5,0.636349486873665,0.461049751119449,0.466,0.611977138352877,0.5676169453933917,0.6332845615592355,0.5791430942651415
0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.442948312027445,0.43210983286019305,1,0.5,0.43210983286019305,0.470596623469172,0.466,0.42067314902839686,0.4854793878264458,0.41251290471144775,0.5198578157566551
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.16113347908542902,0.25268158105536903,1,0.5,0.25268158105536903,0.482185967022781,0.466,0.18176241780270064,0.33853826077009874,0.25640096936254186,0.44254618188655803
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5286426659364749,0.552529689130088,0,0.5,0.5286426659364749,0.53584324944011,0.534,0.549772964390635,0.5415895108337919,0.5596646486586603,0.5599161561672541
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0.5961563534328449,0.757237826003444,1,0.5,0.757237826003444,0.460881229039491,0.466,0.6082779198191298,0.5226654234788543,0.7459190119428868,0.5747975025644856
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.591964778063095,0.5858556995399741,0,0.5,0.591964778063095,0.538547171261832,0.534,0.6068944414111538,0.5838367957191691,0.5778084013990353,0.578925612541909
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.7863651465051129,0.791971009631644,0,0.5,0.7863651465051129,0.547799476559236,0.534,0.7934284626815176,0.6676804315967962,0.7829546375119298,0.6370096386379471
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.506624438962906,0.5712998520042271,1,0.5,0.5712998520042271,0.46567548984790996,0.466,0.5172448599201283,0.5148349340815129,0.5566025413253604,0.5488921778064351
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.6728357982701241,0.6167406473506011,1,0.5,0.6167406473506011,0.458170582844044,0.466,0.6755885494328882,0.6305186900564949,0.6107474646656641,0.6014820282136475
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.525211570783186,0.537515867129667,0,0.5,0.525211570783186,0.53399612654136,0.534,0.5111319254567549,0.5150709025972129,0.5418360834950949,0.547208819421626
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0.5065093619857121,0.627025914326365,1,0.5,0.627025914326365,0.467044964150574,0.466,0.48350660657436373,0.46176158486462954,0.6216962201724665,0.5355897920170842
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.43921321713971295,0.522724257512748,0,0.5,0.43921321713971295,0.5309252608620321,0.534,0.4460383191125884,0.46514733281487763,0.5259590046666527,0.5254149906829357
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.696541312842183,0.659487447121381,0,0.5,0.696541312842183,0.5420134443440039,0.534,0.6752101439881315,0.6054029991482003,0.677582458983502,0.5995237915766831
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.506424327103896,0.525648412460403,1,0.5,0.525648412460403,0.46682552249123105,0.466,0.4957469070958818,0.5150568189428562,0.5063109288754106,0.5429272932227617
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.5456326076063429,0.453364277570526,1,0.5,0.453364277570526,0.46457181565329,0.466,0.5487136006792861,0.5856012262500444,0.4385641691445824,0.5628684583809722
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.545986267109318,0.677538567481997,1,0.5,0.677538567481997,0.46258456211959204,0.466,0.5762721361185753,0.5221877823480986,0.673223963021627,0.5658574744980347
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.289299620853818,0.25473310801028304,1,0.5,0.25473310801028304,0.47742781497508796,0.466,0.28303338968685215,0.42009815283497864,0.2706148206131135,0.47673946188226574
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5646640593950171,0.6457729605441089,0,0.5,0.5646640593950171,0.536575820034,0.534,0.5606688679674887,0.5230477842343609,0.6348378569793588,0.5615797131113247
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0.385638127246104,0.610978268360725,1,0.5,0.610978268360725,0.469294436437591,0.466,0.4354934360935889,0.422978599519644,0.6152672575882583,0.5193700734517499
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0875783145463294,0.12011566024850899,0,0.5,0.0875783145463294,0.513612510036514,0.534,0.09990014936925429,0.3157415294253721,0.12863084493114574,0.4180882336049506
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.381534132852636,0.49801490617354105,0,0.5,0.381534132852636,0.528034380817795,0.534,0.38580698132798547,0.4247488315159007,0.4956425187737756,0.5056766925496846
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23879037591505498,0.313522732547373,1,0.5,0.313522732547373,0.47906024426370397,0.466,0.24469083464317776,0.3685856704101159,0.3208575010265065,0.4622712028597403
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.21929081760995897,0.21389159593780802,0,0.5,0.21929081760995897,0.520148636158693,0.534,0.23395359835768753,0.39500994849379834,0.22480039310175892,0.46123334035818697
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.294232667058459,0.30223389951395,0,0.5,0.294232667058459,0.524249143913042,0.534,0.31755044842964314,0.4410301853423353,0.2939715475391914,0.4878872471911663
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.570139420274707,0.488280915854859,0,0.5,0.570139420274707,0.536701329995301,0.534,0.5729542576222393,0.5881461147233024,0.4877366809105454,0.5698005537612988
0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.40610198438495293,0.416375467550613,0,0.5,0.40610198438495293,0.529135416611582,0.534,0.41345912889853154,0.47104394849935544,0.4347540662918462,0.5167856991436725
1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.346704031294719,0.309709726806419,1,0.5,0.309709726806419,0.473469438119054,0.466,0.3640030120557809,0.4660817560035802,0.33381178789028304,0.5026597072084789
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.333980634760836,0.452886886433496,0,0.5,0.333980634760836,0.526132181887841,0.534,0.3469364967577631,0.4030313703005473,0.46434011002238423,0.49325973164342324
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.589730245590781,0.727455972577893,1,0.5,0.727455972577893,0.462494640199148,0.466,0.5740996406823586,0.4969057336239027,0.7363603282250601,0.5633878049450983
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.607336901694893,0.5571180198133989,1,0.5,0.5571180198133989,0.46120756721745404,0.466,0.614562833965143,0.603954525822558,0.5412985846051028,0.5825433678047797
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.690323245505074,0.7349335341308101,1,0.5,0.7349335341308101,0.45784747163972705,0.466,0.6749724530260948,0.5867366629425838,0.7273558275372707,0.5980805178173083
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0.656950537186155,0.726469885257504,0,0.5,0.656950537186155,0.541913002793849,0.534,0.6701277667739919,0.5844510941330918,0.7223188222142962,0.5965639860751542
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.608226329588428,0.627200135823593,0,0.5,0.608226329588428,0.538394032871067,0.534,0.5996696289824301,0.5553053892463737,0.6380261042560603,0.5748105380605963
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.275853283111197,0.266914600541936,1,0.5,0.266914600541936,0.478439938391741,0.466,0.2604654190977575,0.3960621652403183,0.2832469081200658,0.4686872043451684
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.523627859330956,0.576915933062479,1,0.5,0.576915933062479,0.4642373303966429,0.466,0.5475536156261837,0.5369379039044009,0.567074853116781,0.5589554986185075
0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.390287205190399,0.425230716976245,0,0.5,0.390287205190399,0.5281181283772539,0.534,0.3915945121587785,0.4524155068979266,0.43443371749704524,0.5093280831706661
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0.48571897340956705,0.596012400860006,1,0.5,0.596012400860006,0.4663847025634821,0.466,0.5006949971280531,0.4934012714811165,0.5761301010333066,0.5427062957441208
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.712104475829999,0.680535596305663,0,0.5,0.712104475829999,0.542692083069761,0.534,0.6908731905528288,0.6245619493905784,0.662137410456348,0.6052951187737414
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.558915116944164,0.6673628207790749,0,0.5,0.558915116944164,0.536789835724461,0.534,0.564076427765367,0.5190978288913444,0.6533633084081543,0.5622363642937765
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.571453704927477,0.5515598339240301,1,0.5,0.5515598339240301,0.46377011038450205,0.466,0.5581948182340575,0.5493108897593781,0.558315962524841,0.5628289797483429
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.622109245693614,0.710557172774343,0,0.5,0.622109245693614,0.540099477229061,0.534,0.6316963333294081,0.5555967053493204,0.7112718280330653,0.5837426402986888
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.5587124837337379,0.521482550351227,0,0.5,0.5587124837337379,0.535823745018797,0.534,0.5526620011331834,0.5629169555560285,0.5088458638041493,0.5622934269955985
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.2790299431225539,0.28514667120009,0,0.5,0.2790299431225539,0.521947097344265,0.534,0.26942190484909107,0.40739580512317886,0.2733957083747672,0.4720152765687609
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.7077822998023451,0.8900961025126422,0,0.5,0.7077822998023451,0.5445938454599699,0.534,0.7149902035074156,0.5485482343971183,0.9228112021147823,0.6063970119046295
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.6303374058518549,0.628397341641719,1,0.5,0.628397341641719,0.460158289933368,0.466,0.6324974325195506,0.592532295800579,0.6135484982635507,0.5866905148691391
0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.358868291309757,0.43699763884091897,1,0.5,0.43699763884091897,0.473544114997068,0.466,0.35517598244531945,0.4173815848109972,0.4446991142143534,0.49661087015928435
0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0.43870244991130203,0.549738574023106,0,0.5,0.43870244991130203,0.5310143308203671,0.534,0.4470952592297065,0.46115310974178586,0.539170240846485,0.5254143762376493
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.121494827909084,0.203720144188172,1,0.5,0.203720144188172,0.484418848109103,0.466,0.13612217660358067,0.3124660095059877,0.22119011194714816,0.4279244272335816
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.595184344345725,0.638605591781999,0,0.5,0.595184344345725,0.537339696800372,0.534,0.5772663242004656,0.5380059224479806,0.6328777559606567,0.5673010934355756
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.515813890482794,0.546503711127476,1,0.5,0.546503711127476,0.46636650501554205,0.466,0.5018726572334169,0.4988861959020276,0.5640654383348457,0.5434386096028065
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.31284295395972306,0.36806479889137,1,0.5,0.36806479889137,0.47607151466980896,0.466,0.3056039057162281,0.40199589401961755,0.3715896246042091,0.4816836031270876
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.44409411300854296,0.511430047960504,0,0.5,0.44409411300854296,0.530147991254823,0.534,0.43172070141570806,0.46660847427259505,0.4889241147814205,0.5215392787402385
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.256733607387839,0.33817069968852603,1,0.5,0.33817069968852603,0.478157341303732,0.466,0.2622019563727021,0.3728612980817225,0.34980848581567137,0.4674586658761802
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.7429784068558442,0.8651203347660491,0,0.5,0.7429784068558442,0.546184499488537,0.534,0.7523307977669422,0.5973607617171017,0.8775312884112141,0.6203873069950773
0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.33744979269910996,0.36060376965871704,1,0.5,0.36060376965871704,0.474274742877346,0.466,0.3445383252209757,0.4371503333661134,0.36681490998297,0.4951096893851988
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.54145354493814,0.4922221147252971,1,0.5,0.4922221147252971,0.46430468222486,0.466,0.550222181691376,0.562694439540972,0.5038060012267509,0.5615981932338614
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.455082650937045,0.505017118237488,0,0.5,0.455082650937045,0.5317262863734871,0.534,0.46416314652479534,0.48570460715621666,0.5124347082189299,0.5319744091845525
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5943638663442911,0.644072625100407,0,0.5,0.5943638663442911,0.538204962003094,0.534,0.5958790160015741,0.5536931793928598,0.6336103174918104,0.5736369534592083
0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.428381738097666,0.49318304481325104,0,0.5,0.428381738097666,0.5295102382625579,0.534,0.41712151972254996,0.4491069122395371,0.5023601592139706,0.5161862214640036
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.615594256992092,0.6272502220825121,0,0.5,0.615594256992092,0.540188868392244,0.534,0.6397988853061609,0.5977067773413206,0.6164761689657761,0.5891037136540986
0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.455466181911787,0.417421763883676,1,0.5,0.417421763883676,0.46938348213791103,0.466,0.445996857755201,0.5027282838475549,0.4245482250428883,0.5281760570009361
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.65653715548139,0.7529527603617879,0,0.5,0.65653715548139,0.540629199921559,0.534,0.6417031789633285,0.5560514421567013,0.7331771459743183,0.5865603377144797
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5608588746930699,0.552576929998952,1,0.5,0.552576929998952,0.46304948246945,0.466,0.5728747714223538,0.5570239081209364,0.5714556779791398,0.5674823423067172
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.604769758420264,0.565463212816584,1,0.5,0.565463212816584,0.461967983790259,0.466,0.5972065524571133,0.5836397773307556,0.5559455791611058,0.576215670287045
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.472848944140651,0.513589323457471,1,0.5,0.513589323457471,0.46612459450602,0.466,0.5093414210637713,0.5181499553720784,0.5293964010215321,0.5469378200775125
0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.590575343634937,0.586953664846626,1,0.5,0.586953664846626,0.463056144416158,0.466,0.5721057497606963,0.5528023737402659,0.5810589373101256,0.5669569304844141
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.452023755590098,0.559908581391564,0,0.5,0.452023755590098,0.5317978370604589,0.534,0.4611826961310103,0.45739815180198223,0.5818569856209919,0.5290568158582463
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.12693944301437102,0.255320697761319,0,0.5,0.12693944301437102,0.515916388954041,0.534,0.14061161886962092,0.30090106539854744,0.26274572083163367,0.42832027507598686
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.722505523611961,0.7488688574915101,1,0.5,0.7488688574915101,0.456618190134956,0.466,0.700380105953764,0.6019934846444661,0.744955645676928,0.6062751455387452
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5251244967930129,0.500476814650855,0,0.5,0.5251244967930129,0.5332623774172041,0.534,0.49786691113047515,0.5181664500212344,0.5028281161844925,0.5437465486195832
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.396348268445182,0.45056919753633395,0,0.5,0.396348268445182,0.527604731261207,0.534,0.3790339883474284,0.4330024982608941,0.4577352981417817,0.5044012098220244
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.34395735020958307,0.379818859641843,0,0.5,0.34395735020958307,0.5254513410326961,0.534,0.33720655510127073,0.4226460248130448,0.38896955284267976,0.49199973090430094
0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.486691655472759,0.558985027193203,0,0.5,0.486691655472759,0.5335543780356989,0.534,0.5013888916125867,0.505422920421262,0.5453247589631307,0.5437862727569782
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.134496441301783,0.21616032562345397,1,0.5,0.21616032562345397,0.483947021931151,0.466,0.14746618809098988,0.3291217494671472,0.20250986537048282,0.43230941477039475
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.656247313137937,0.591323281649499,0,0.5,0.656247313137937,0.5413337869003501,0.534,0.6668520883832324,0.634222424905349,0.5805678206286455,0.5993245814417798
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.568253490584324,0.7078057888501841,0,0.5,0.568253490584324,0.5365849911315961,0.534,0.5556428890200571,0.48898454127862107,0.7150516015606929,0.5576682865754017
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.532061305914581,0.5968853400258349,0,0.5,0.532061305914581,0.5359524210914279,0.534,0.5484588017063396,0.5195742118176535,0.615978216441266,0.5579263060121742
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5338816526338239,0.485321399709891,0,0.5,0.5338816526338239,0.5344949128894071,0.534,0.5262509938555523,0.5529437012074685,0.47468271643699433,0.5542094462664908
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.230300785842979,0.240492067991218,0,0.5,0.230300785842979,0.518591241916171,0.534,0.1981423417665834,0.3508290224395169,0.26112904592366204,0.44801024895539365
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.743579257978955,0.639970710803724,0,0.5,0.743579257978955,0.544639615351463,0.534,0.7342892339072976,0.6693867036275931,0.6416518408246037,0.6206815468134219
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.893791481333707,1.0,1,0.5,1.0,0.446735125469677,0.466,0.8979573876755121,0.678267420580486,0.996036092550912,0.6668732077443433
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.291050994240581,0.469059202316089,1,0.5,0.469059202316089,0.47620789984224104,0.466,0.29647861177385093,0.35889036584165646,0.46670483456932776,0.4759645364646728
0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.289002145704822,0.325128042176068,0,0.5,0.289002145704822,0.522665288619439,0.534,0.27997908935525884,0.3886873887235063,0.34823533423402003,0.4735722957721871
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.56901833956621,0.6407348456365911,1,0.5,0.6407348456365911,0.462316595203029,0.466,0.5842100646356108,0.5412933079086956,0.6400660045021657,0.569475544035828
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.601144794552091,0.607921382560934,0,0.5,0.601144794552091,0.5389764643106799,0.534,0.6147215723324373,0.5823807561393977,0.5998265014182024,0.5809958892437384
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0183861924831541,0.15728214392079298,0,0.5,0.0183861924831541,0.510717673337286,0.534,0.03678381045834006,0.2558975350731237,0.14406889614916857,0.39611263180053674
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.926549944827645,0.8001735740352871,0,0.5,0.926549944827645,0.5531787847055761,0.534,0.9085699893637982,0.758451025538494,0.8043996224017844,0.6757415811090364
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.302137151714589,0.35525708942437395,1,0.5,0.35525708942437395,0.47547401548278206,0.466,0.31939713644010437,0.4192387731714682,0.3569879766047288,0.4867933404045871
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0.529788214294084,0.681387107679999,1,0.5,0.681387107679999,0.46436928775963204,0.466,0.5375052577387357,0.4872869452587681,0.6777022666748115,0.5524967122251669
0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.503835949909721,0.547545975331838,0,0.5,0.503835949909721,0.533377746193197,0.534,0.498384879738726,0.5074071029458741,0.5330316763794345,0.5430968700387808
0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.455754754281424,0.499972391088933,0,0.5,0.455754754281424,0.530803465836619,0.534,0.4449215665633108,0.4727615649577189,0.5028502833237695,0.5256660364952696
0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.416452407701105,0.482210047916403,0,0.5,0.416452407701105,0.5291601472698301,0.534,0.4107530829646999,0.4502793851413995,0.4844783634966068,0.5145008683985202
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0.571559486283345,0.6742923654289269,1,0.5,0.6742923654289269,0.46281196238525607,0.466,0.5711866990682375,0.5167907530856949,0.6760186758377708,0.5640444064550179
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.700940418780058,0.6926444146956651,0,0.5,0.700940418780058,0.544457678448303,0.534,0.7277709707410888,0.6490693956369615,0.6813582749497824,0.6173690613676075
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.688732189344391,0.620326844241562,0,0.5,0.688732189344391,0.542640662302081,0.534,0.6923878116311135,0.6408143190084451,0.6218235617509803,0.6069155709169284
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.3437411640041789,0.536978151253713,0,0.5,0.3437411640041789,0.526454963626259,0.534,0.34944450364260826,0.379933963712509,0.5324060518619029,0.49225346781483753
0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0.418970069614892,0.4264725115157121,1,0.5,0.4264725115157121,0.47126344169320294,0.466,0.4049210266646157,0.46397017175044714,0.43408816080487533,0.5138883104353967
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.76385933290328,0.7185206856778309,0,0.5,0.76385933290328,0.5466416359717929,0.534,0.7735653715837456,0.6801995813918841,0.7032897322210795,0.6324068651548951
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.719558285221701,0.632040331417728,1,0.5,0.632040331417728,0.45614583808547704,0.466,0.7183464642437878,0.6615989668697588,0.6257945057185248,0.6156713254443559
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.29205800478173305,0.251316680828609,0,0.5,0.29205800478173305,0.522333249813424,0.534,0.2774185538993955,0.41254415631506003,0.2780007998693058,0.4746199680880141
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0.79373296295742,0.7107234345642701,0,0.5,0.79373296295742,0.547979600425445,0.534,0.8004944276809963,0.6917825947290122,0.7343106027157148,0.6407537425427515
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.348643238909548,0.47299998248902797,0,0.5,0.348643238909548,0.527102147383693,0.534,0.3670745888718513,0.4161971246534057,0.4753964484204287,0.49983396685556325
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0.41505355975081704,0.5764521080261079,1,0.5,0.5764521080261079,0.46879366288886704,0.466,0.44906553467073307,0.45052260812867223,0.5723835138859747,0.5251782706253635
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.557710546744053,0.654554944455522,1,0.5,0.654554944455522,0.462831221879255,0.466,0.5729683384185796,0.5308318830193285,0.6422833589816725,0.5655760114280102
0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.46216170406756296,0.47291577923805,0,0.5,0.46216170406756296,0.5314001264157879,0.534,0.4591462059255804,0.4928227209628508,0.4816480280830605,0.5311037255880331
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.19621591986261103,0.312653990674505,0,0.5,0.19621591986261103,0.518351055428776,0.534,0.1904523042956206,0.3298094243392994,0.30002018640223954,0.444319934624464
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.26659725725865197,0.31138565367974397,0,0.5,0.26659725725865197,0.5219529233416429,0.534,0.267237004680028,0.3923644064051742,0.30886854831322275,0.47029841575489484
0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.63022414609638,0.580744999018961,0,0.5,0.63022414609638,0.538982585106269,0.534,0.6161033219942204,0.5906837119947002,0.5806364354003811,0.5819928911014566
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.12361219414742401,0.272981887137616,0,0.5,0.12361219414742401,0.514754077919831,0.534,0.11355531827777132,0.26568750232072813,0.29513660383392737,0.4181946090960161
0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0.5112123372770979,0.519967466544196,1,0.5,0.519967466544196,0.464811873893266,0.466,0.5394873939637501,0.5546057392076448,0.5007985087425182,0.55801475526944
